record_id,record_type,field,search_attempted,sources_checked,result
ash-peretz-wine,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-peretz-wine,project,mamad,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-jade,project,contractor_company,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,number_of_floors,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,number_of_units,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,parking,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,mamad,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
ash-jade,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://www.yad2.co.il/yad1/project/19080,NOT_FOUND
